,FirstImprovementSearch,FirstChangeSearch,BestImprovementSearch,DeepSearch
5949,20591,17143,19515,20508
5950,20591,17143,19515,20508
5951,20591,17143,19515,20508
5952,20591,17143,19515,20508
5953,20591,17143,19515,20508
5954,20591,17143,19515,20508
5955,20591,17143,19515,20508
5956,20591,17143,19515,20508
5957,20591,17143,19515,20508
5958,20591,17143,19515,20508
5959,20591,17143,19515,20508
5960,20591,17143,19515,20508
5961,20591,17143,19515,20508
5962,20591,17143,19515,20508
5963,20591,17143,19515,20508
5964,20591,17143,19515,20508
5965,20591,17143,19515,20508
5966,20591,17143,19515,20508
5967,20591,17143,19515,20508
5968,20591,17143,19515,20508
5969,20591,17143,19515,20508
5970,20591,17143,19515,20508
5971,20591,17143,19515,20508
5972,20591,17143,19515,20508
5973,20591,17143,19515,20508
5974,20591,17143,19515,20508
5975,20591,17143,19515,20508
5976,20591,17140,19515,20508
5977,20591,17140,19515,20508
5978,20591,17140,19515,20508
5979,20591,17140,19515,20508
5980,20591,17140,19515,20508
5981,20591,17140,19515,20508
5982,20591,17140,19515,20508
5983,20591,17140,19515,20508
5984,20591,17140,19515,20508
5985,20591,17140,19515,20508
5986,20591,17140,19515,20508
5987,20591,17140,19515,20508
5988,20591,17140,19515,20508
5989,20591,17140,19515,20508
5990,20591,17140,19515,20508
5991,20591,17140,19515,20508
5992,20591,17140,19515,20508
5993,20591,17036,19515,20508
5994,20591,17036,19515,20508
5995,20591,17036,19515,20508
5996,20591,17036,19515,20508
5997,20591,17036,19515,20508
5998,20591,17036,19515,20508
5999,20591,17036,19515,20508
6000,20591,17036,19515,20508
6001,20591,17036,19515,20508
6002,20591,17036,19515,20508
6003,20591,17036,19515,20508
6004,20591,17036,19515,20508
6005,20591,17036,19515,20508
6006,20591,17036,19515,20508
6007,20591,17036,19515,20508
6008,20591,17036,19515,20508
6009,20591,17036,19515,20508
6010,20591,17036,19515,20508
6011,20591,17036,19515,20508
6012,20591,17036,19515,20508
6013,20591,17036,19515,20508
6014,20591,17036,19515,20508
6015,20591,17036,19515,20508
6016,20591,17036,19515,20508
6017,20591,17036,19515,20508
6018,20591,17036,19515,20508
6019,20591,17036,19515,20508
6020,20591,17036,19515,20508
6021,20591,17036,19515,20508
6022,20591,17036,19515,20508
6023,20591,17036,19515,20508
6024,20591,17036,19515,20508
6025,20591,17036,19515,20508
6026,20591,17036,19515,20508
6027,20591,17036,19515,20508
6028,20591,17036,19515,20508
6029,20591,17036,19515,20508
6030,20591,17036,19515,20508
6031,20591,17036,19515,20508
6032,20591,17036,19515,20508
6033,20591,17036,19515,20508
6034,20591,16944,19515,20508
6035,20591,16944,19515,20508
6036,20591,16944,19515,20508
6037,20591,16944,19515,20508
6038,20591,16944,19515,20508
6039,20591,16944,19515,20508
6040,20591,16944,19515,20508
6041,20591,16944,19515,20508
6042,20591,16944,19515,20508
6043,20591,16944,19515,20508
6044,20591,16944,19515,20508
6045,20591,16944,19515,20508
6046,20591,16944,19515,20508
6047,20591,16944,19515,20508
6048,20591,16944,19515,20508
6049,20591,16944,19515,20508
6050,20591,16944,19515,20508
6051,20591,16941,19515,20508
6052,20591,16941,19515,20508
6053,20591,16941,19515,20508
6054,20591,16941,19515,20508
6055,20591,16941,19515,20508
6056,20591,16941,19515,20508
6057,20591,16941,19515,20508
6058,20591,16907,19515,20508
6059,20591,16907,19515,20508
6060,20591,16907,19515,20508
6061,20591,16907,19515,20508
6062,20591,16907,19515,20508
6063,20591,16907,19515,20508
6064,20591,16907,19515,20508
6065,20591,16907,19515,20508
6066,20591,16907,19515,20508
6067,20591,16907,19515,20508
6068,20591,16907,19515,20508
6069,20591,16907,19515,20508
6070,20591,16907,19515,20508
6071,20591,16907,19515,20508
6072,20591,16907,19515,20508
6073,20591,16907,19515,20508
6074,20591,16907,19515,20508
6075,20591,16907,19515,20508
6076,20591,16907,19515,20508
6077,20591,16907,19515,20508
6078,20591,16907,19515,20508
6079,20591,16907,19515,20508
6080,20591,16907,19515,20508
6081,20591,16907,19515,20508
6082,20591,16907,19515,20508
6083,20591,16907,19515,20508
6084,20591,16907,19515,20508
6085,20591,16907,19515,20508
6086,20591,16907,19515,20508
6087,20591,16907,19515,20508
6088,20591,16907,19515,20508
6089,20591,16907,19515,20508
6090,20591,16907,19515,20508
6091,20591,16907,19515,20508
6092,20591,16907,19515,20508
6093,20591,16907,19515,20508
6094,20591,16907,19515,20508
6095,20591,16907,19515,20508
6096,20591,16907,19515,20508
6097,20591,16907,19515,20508
6098,20591,16907,19515,20508
6099,20591,16907,19515,20508
6100,20591,16907,19515,20508
6101,20591,16907,19515,20508
6102,20591,16907,19515,20508
6103,20591,16907,19515,20508
6104,20591,16907,19515,20508
6105,20591,16907,19515,20508
6106,20591,16907,19515,20508
6107,20591,16907,19515,20508
6108,20591,16907,19515,20508
6109,20591,16907,19515,20508
6110,20591,16907,19515,20508
6111,20591,16907,19515,20508
6112,20591,16907,19515,20508
6113,20591,16907,19515,20508
6114,20591,16907,19515,20508
6115,20591,16907,19515,20508
6116,20591,16907,19515,20508
6117,20591,16907,19515,20508
6118,20591,16907,19515,20508
6119,20591,16907,19515,20508
6120,20591,16907,19515,20508
6121,20591,16907,19515,20508
6122,20591,16907,19515,20508
6123,20591,16907,19515,20508
6124,20591,16907,19515,20508
6125,20591,16907,19515,20508
6126,20591,16907,19515,20508
6127,20591,16907,19515,20508
6128,20591,16803,19515,20508
6129,20591,16803,19515,20508
6130,20591,16803,19515,20508
6131,20591,16803,19515,20508
6132,20591,16803,19515,20508
6133,20591,16803,19515,20508
6134,20591,16803,19515,20508
6135,20591,16803,19515,20508
6136,20591,16803,19515,20508
6137,20591,16803,19515,20508
6138,20591,16803,19515,20508
6139,20591,16803,19515,20508
6140,20591,16803,19515,20508
6141,20591,16803,19515,20508
6142,20591,16803,19515,20508
6143,20591,16803,19515,20508
6144,20591,16803,19515,20508
6145,20591,16803,19515,20508
6146,20591,16803,19515,20508
6147,20591,16803,19515,20508
6148,20591,16803,19515,20508
6149,20591,16803,19515,20508
6150,20591,16803,19515,20508
6151,20591,16803,19515,20508
6152,20591,16803,19515,20508
6153,20591,16803,19515,20508
6154,20591,16803,19515,20508
6155,20591,16803,19515,20508
6156,20591,16803,19515,20508
6157,20591,16803,19515,20508
6158,20591,16803,19515,20508
6159,20591,16803,19515,20508
6160,20591,16803,19515,20508
6161,20591,16803,19515,20508
6162,20591,16803,19515,20508
6163,20591,16803,19515,20508
6164,20591,16803,19515,20508
6165,20591,16803,19515,20508
6166,20591,16803,19515,20508
6167,20591,16803,19515,20508
6168,20591,16803,19515,20508
6169,20591,16803,19515,20508
6170,20591,16803,19515,20508
6171,20591,16803,19515,20508
6172,20591,16803,19515,20508
6173,20591,16803,19515,20508
6174,20591,16803,19515,20508
6175,20591,16676,19515,20508
6176,20591,16676,19515,20508
6177,20591,16676,19515,20508
6178,20591,16676,19515,20508
6179,20591,16676,19515,20508
6180,20591,16676,19515,20508
6181,20591,16676,19515,20508
6182,20591,16676,19515,20508
6183,20591,16676,19515,20508
6184,20591,16676,19515,20508
6185,20591,16676,19515,20508
6186,20591,16676,19515,20508
6187,20591,16676,19515,20508
6188,20591,16676,19515,20508
6189,20591,16676,19515,20508
6190,20591,16676,19515,20508
6191,20591,16676,19515,20508
6192,20591,16676,19515,20508
6193,20591,16676,19515,20508
6194,20591,16676,19515,20508
6195,20591,16676,19515,20508
6196,20591,16676,19515,20508
6197,20591,16676,19515,20508
6198,20591,16676,19515,20508
6199,20591,16676,19515,20508
6200,20591,16676,19515,20508
6201,20591,16676,19515,20508
6202,20591,16676,19515,20508
6203,20591,16676,19515,20508
6204,20591,16676,19515,20508
6205,20591,16676,19515,20508
6206,20591,16676,19515,20508
6207,20591,16676,19515,20508
6208,20591,16676,19515,20508
6209,20591,16676,19515,20508
6210,20591,16676,19515,20508
6211,20591,16676,19515,20508
6212,20591,16676,19515,20508
6213,20591,16676,19515,20508
6214,20591,16676,19515,20508
6215,20591,16676,19515,20508
6216,20591,16676,19515,20508
6217,20591,16676,19515,20508
6218,20591,16676,19515,20508
6219,20591,16676,19515,20508
6220,20591,16676,19515,20508
6221,20591,16676,19515,20508
6222,20591,16676,19515,20508
6223,20591,16676,19515,20508
6224,20591,16676,19515,20508
6225,20591,16676,19515,20508
6226,20591,16676,19515,20508
6227,20591,16676,19515,20508
6228,20591,16676,19515,20508
6229,20591,16676,19515,20508
6230,20591,16676,19515,20508
6231,20591,16676,19515,20508
6232,20591,16676,19515,20508
6233,20591,16676,19515,20508
6234,20591,16676,19515,20508
6235,20591,16676,19515,20508
6236,20591,16676,19515,20508
6237,20591,16676,19515,20508
6238,20591,16676,19515,20508
6239,20591,16676,19515,20508
6240,20591,16676,19515,20508
6241,20591,16676,19515,20508
6242,20591,16676,19515,20508
6243,20591,16676,19515,20508
6244,20591,16676,19515,20508
6245,20591,16676,19515,20508
6246,20591,16676,19515,20508
6247,20591,16676,19515,20508
6248,20591,16676,19515,20508
6249,20591,16676,19515,20508
6250,20591,16676,19515,20508
6251,20591,16676,19515,20508
6252,20591,16676,19515,20508
6253,20591,16676,19515,20508
6254,20591,16676,19515,20508
6255,20591,16676,19515,20508
6256,20591,16676,19515,20508
6257,20591,16676,19515,20508
6258,20591,16676,19515,20508
6259,20591,16676,19515,20508
6260,20591,16676,19515,20508
6261,20591,16676,19515,20508
6262,20591,16676,19515,20508
6263,20591,16676,19515,20508
6264,20591,16676,19515,20508
6265,20591,16676,19515,20508
6266,20591,16676,19515,20508
6267,20591,16676,19515,20508
6268,20591,16676,19515,20508
6269,20591,16676,19515,20508
6270,20591,16676,19515,20508
6271,20591,16676,19515,20508
6272,20591,16676,19515,20508
6273,20591,16676,19515,20508
6274,20591,16676,19515,20508
6275,20591,16676,19515,20508
6276,20591,16676,19515,20508
6277,20591,16676,19515,20508
6278,20591,16676,19515,20508
6279,20591,16676,19515,20508
6280,20591,16676,19515,20508
6281,20591,16676,19515,20508
6282,20591,16676,19515,20508
6283,20591,16676,19515,20508
6284,20591,16676,19515,20508
6285,20591,16676,19515,20508
6286,20591,16676,19515,20508
6287,20591,16676,19515,20508
6288,20591,16676,19515,20508
6289,20591,16676,19515,20508
6290,20591,16676,19515,20508
6291,20591,16676,19515,20508
6292,20591,16676,19515,20508
6293,20591,16676,19515,20508
6294,20591,16676,19515,20508
6295,20591,16676,19515,20508
6296,20591,16676,19515,20508
6297,20591,16676,19515,20508
6298,20591,16676,19515,20508
6299,20591,16676,19515,20508
6300,20591,16676,19515,20508
6301,20591,16676,19515,20508
6302,20591,16676,19515,20508
6303,20591,16676,19515,20508
6304,20591,16676,19515,20508
6305,20591,16676,19515,20508
6306,20591,16676,19515,20508
6307,20591,16676,19515,20508
6308,20591,16676,19515,20508
6309,20591,16676,19515,20508
6310,20591,16676,19515,20508
6311,20591,16676,19515,20508
6312,20591,16676,19515,20508
6313,20591,16676,19515,20508
6314,20591,16676,19515,20508
6315,20591,16676,19515,20508
6316,20591,16676,19515,20508
6317,20591,16676,19515,20508
6318,20591,16676,19515,20508
6319,20591,16676,19515,20508
6320,20591,16676,19515,20508
6321,20591,16676,19515,20508
6322,20591,16676,19515,20508
6323,20591,16676,19515,20508
6324,20591,16676,19515,20508
6325,20591,16676,19515,20508
6326,20591,16676,19515,20508
6327,20591,16676,19515,20508
6328,20591,16676,19515,20508
6329,20591,16676,19515,20508
6330,20591,16676,19515,20508
6331,20591,16676,19515,20508
6332,20591,16676,19515,20508
6333,20591,16676,19515,20508
6334,20591,16676,19515,20508
6335,20591,16676,19515,20508
6336,20591,16676,19515,20508
6337,20591,16676,19515,20508
6338,20591,16676,19515,20508
6339,20591,16676,19515,20508
6340,20591,16676,19515,20508
6341,20591,16676,19515,20508
6342,20591,16676,19515,20508
6343,20591,16676,19515,20508
6344,20591,16676,19515,20508
6345,20591,16676,19515,20508
6346,20591,16676,19515,20508
6347,20591,16676,19515,20508
6348,20591,16676,19515,20508
6349,20591,16676,19515,20508
6350,20591,16676,19515,20508
6351,20591,16676,19515,20508
6352,20591,16676,19515,20508
6353,20591,16676,19515,20508
6354,20591,16676,19515,20508
6355,20591,16676,19515,20508
6356,20591,16676,19515,20508
6357,20591,16676,19515,20508
6358,20591,16676,19515,20508
6359,20591,16676,19515,20508
6360,20591,16676,19515,20508
6361,20591,16676,19515,20508
6362,20591,16676,19515,20508
6363,20591,16676,19515,20508
6364,20591,16676,19515,20508
6365,20591,16676,19515,20508
6366,20591,16676,19515,20508
6367,20591,16676,19515,20508
6368,20591,16676,19515,20508
6369,20591,16676,19515,20508
6370,20591,16676,19515,20508
6371,20591,16676,19515,20508
6372,20591,16676,19515,20508
6373,20591,16676,19515,20508
6374,20591,16676,19515,20508
6375,20591,16676,19515,20508
6376,20591,16676,19515,20508
6377,20591,16676,19515,20508
6378,20591,16676,19515,20508
6379,20591,16676,19515,20508
6380,20591,16676,19515,20508
6381,20591,16676,19515,20508
6382,20591,16676,19515,20508
6383,20591,16676,19515,20508
6384,20591,16676,19515,20508
6385,20591,16676,19515,20508
6386,20591,16676,19515,20508
6387,20591,16676,19515,20508
6388,20591,16676,19515,20508
6389,20591,16676,19515,20508
6390,20591,16676,19515,20508
6391,20591,16676,19515,20508
6392,20591,16676,19515,20508
6393,20591,16676,19515,20508
6394,20591,16676,19515,20508
6395,20591,16676,19515,20508
6396,20591,16676,19515,20508
6397,20591,16676,19515,20508
6398,20591,16676,19515,20508
6399,20591,16676,19515,20508
6400,20591,16676,19515,20508
6401,20591,16676,19515,20508
6402,20591,16676,19515,20508
6403,20591,16676,19515,20508
6404,20591,16676,19515,20508
6405,20591,16676,19515,20508
6406,20591,16676,19515,20508
6407,20591,16676,19515,20508
6408,20591,16676,19515,20508
6409,20591,16676,19515,20508
6410,20591,16676,19515,20508
6411,20591,16676,19515,20508
6412,20591,16676,19515,20508
6413,20591,16676,19515,20508
6414,20591,16676,19515,20508
6415,20591,16676,19515,20508
6416,20591,16676,19515,20508
6417,20591,16676,19515,20508
6418,20591,16676,19515,20508
6419,20591,16676,19515,20508
6420,20591,16676,19515,20508
6421,20591,16676,19515,20508
6422,20591,16676,19515,20508
6423,20591,16676,19515,20508
6424,20591,16676,19515,20508
6425,20591,16676,19515,20508
6426,20591,16676,19515,20508
6427,20591,16676,19515,20508
6428,20591,16676,19515,20508
6429,20591,16676,19515,20508
6430,20591,16676,19515,20508
6431,20591,16676,19515,20508
6432,20591,16676,19515,20508
6433,20591,16676,19515,20508
6434,20591,16676,19515,20508
6435,20591,16676,19515,20508
6436,20591,16676,19515,20508
6437,20591,16676,19515,20508
6438,20591,16676,19515,20508
6439,20591,16676,19515,20508
6440,20591,16676,19515,20508
6441,20591,16676,19515,20508
6442,20591,16676,19515,20508
6443,20591,16676,19515,20508
6444,20591,16676,19515,20508
6445,20591,16676,19515,20508
6446,20591,16676,19515,20508
6447,20591,16676,19515,20508
6448,20591,16676,19515,20508
6449,20591,16676,19515,20508
6450,20591,16676,19515,20508
6451,20591,16676,19515,20508
6452,20591,16676,19515,20508
6453,20591,16676,19515,20508
6454,20591,16676,19515,20508
6455,20591,16676,19515,20508
6456,20591,16676,19515,20508
6457,20591,16676,19515,20508
6458,20591,16676,19515,20508
6459,20591,16676,19515,20508
6460,20591,16676,19515,20508
6461,20591,16676,19515,20508
6462,20591,16676,19515,20508
6463,20591,16676,19515,20508
6464,20591,16676,19515,20508
6465,20591,16676,19515,20508
6466,20591,16676,19515,20508
6467,20591,16676,19515,20508
6468,20591,16676,19515,20508
6469,20591,16676,19515,20508
6470,20591,16676,19515,20508
6471,20591,16676,19515,20508
6472,20591,16676,19515,20508
6473,20591,16676,19515,20508
6474,20591,16676,19515,20508
6475,20591,16676,19515,20508
6476,20591,16676,19515,20508
6477,20591,16676,19515,20508
6478,20591,16676,19515,20508
6479,20591,16676,19515,20508
6480,20591,16676,19515,20508
6481,20591,16676,19515,20508
6482,20591,16676,19515,20508
6483,20591,16676,19515,20508
6484,20591,16676,19515,20508
6485,20591,16676,19515,20508
6486,20591,16676,19515,20508
6487,20591,16676,19515,20508
6488,20591,16676,19515,20508
6489,20591,16676,19515,20508
6490,20591,16676,19515,20508
6491,20591,16676,19515,20508
6492,20591,16676,19515,20508
6493,20591,16676,19515,20508
6494,20591,16676,19515,20508
6495,20591,16676,19515,20508
6496,20591,16676,19515,20508
6497,20591,16676,19515,20508
6498,20591,16676,19515,20508
6499,20591,16676,19515,20508
6500,20591,16676,19515,20508
6501,20591,16676,19515,20508
6502,20591,16676,19515,20508
6503,20591,16676,19515,20508
6504,20591,16676,19515,20508
6505,20591,16676,19515,20508
6506,20591,16676,19515,20508
6507,20591,16676,19515,20508
6508,20591,16676,19515,20508
6509,20591,16676,19515,20508
6510,20591,16676,19515,20508
6511,20591,16676,19515,20508
6512,20591,16676,19515,20508
6513,20591,16676,19515,20508
6514,20591,16676,19515,20508
6515,20591,16676,19515,20508
6516,20591,16676,19515,20508
6517,20591,16676,19515,20508
6518,20591,16676,19515,20508
6519,20591,16676,19515,20508
6520,20591,16676,19515,20508
6521,20591,16676,19515,20508
6522,20591,16676,19515,20508
6523,20591,16676,19515,20508
6524,20591,16676,19515,20508
6525,20591,16676,19515,20508
6526,20591,16676,19515,20508
6527,20591,16676,19515,20508
6528,20591,16676,19515,20508
6529,20591,16676,19515,20508
6530,20591,16676,19515,20508
6531,20591,16676,19515,20508
6532,20591,16676,19515,20508
6533,20591,16676,19515,20508
6534,20591,16676,19515,20508
6535,20591,16676,19515,20508
6536,20591,16676,19515,20508
6537,20591,16676,19515,20508
6538,20591,16676,19515,20508
6539,20591,16676,19515,20508
6540,20591,16676,19515,20508
6541,20591,16676,19515,20508
6542,20591,16676,19515,20508
6543,20591,16676,19515,20508
6544,20591,16676,19515,20508
6545,20591,16676,19515,20508
6546,20591,16676,19515,20508
6547,20591,16676,19515,20508
6548,20591,16676,19515,20508
6549,20591,16676,19515,20508
6550,20591,16676,19515,20508
6551,20591,16676,19515,20508
6552,20591,16676,19515,20508
6553,20591,16676,19515,20508
6554,20591,16676,19515,20508
6555,20591,16676,19515,20508
6556,20591,16676,19515,20508
6557,20591,16676,19515,20508
6558,20591,16676,19515,20508
6559,20591,16676,19515,20508
6560,20591,16676,19515,20508
6561,20591,16676,19515,20508
6562,20591,16676,19515,20508
6563,20591,16676,19515,20508
6564,20591,16676,19515,20508
6565,20591,16676,19515,20508
6566,20591,16676,19515,20508
6567,20591,16669,19515,20508
6568,20591,16669,19515,20508
6569,20591,16669,19515,20508
6570,20591,16669,19515,20508
